id,rent,rentsqm,area,yearc,location,bath,kitchen,cheating,district
1585,311.692291259766,5.28291797637939,59,1955,"1","0","0","0",1122
1586,615.589782714844,9.05278968811035,68,1960,"1","0","0","1",1013
1587,270.923065185547,3.42940616607666,79,1971,"1","0","0","1",1012
1588,587.589782714844,7.94040012359619,74,1971,"1","0","0","1",1012
1589,626.153869628906,7.63602018356323,82,1963,"1","0","0","1",1013
1590,415.846160888672,5.01019430160522,83,1918,"1","0","0","1",532
1591,865.641052246094,8.40428161621094,103,1918,"2","1","0","1",531
1592,601.179504394531,8.71274852752686,69,1970,"1","1","0","1",1363
1593,808.769226074219,10.1096162796021,80,1982,"2","0","0","1",1532
1594,307.487152099609,8.09176921844482,38,1983,"1","0","0","1",1375
1595,244.102569580078,8.71794891357422,28,1960,"2","0","0","1",922
1596,750.769226074219,10.7252769470215,70,1918,"2","0","1","1",532
1597,860.717956542969,8.60717964172363,100,1918,"1","0","0","1",532
1598,297.384613037109,3.76436257362366,79,1957.5,"1","0","0","1",1013
1599,248.564102172852,3.45227956771851,72,1974,"1","0","0","1",1015
1600,320.461547851562,5.00721168518066,64,1964,"1","0","0","1",1026
1601,506.820495605469,7.03917407989502,72,1957.5,"1","0","0","1",713
1602,394.717956542969,10.6680517196655,37,1971,"1","0","0","1",1012
1603,273.94873046875,9.78388214111328,28,1969,"1","0","0","1",1112
1604,507.641052246094,3.87512254714966,131,1918,"2","0","0","0",1372
1605,147.743591308594,3.69358968734741,40,1918,"2","0","0","0",541
1606,612.923034667969,8.7560453414917,70,1995,"1","0","0","1",2234
1607,306.307678222656,7.85404109954834,39,1957.5,"2","0","0","1",412
1608,398.461547851562,11.3846158981323,35,1971,"1","0","0","1",432
1609,178.410247802734,4.95584058761597,36,1957.5,"2","0","0","0",413
1610,576.205139160156,7.29373359680176,79,1994.5,"1","0","0","1",1112
1611,654.1025390625,9.34432315826416,70,1957.5,"2","0","0","1",113
1612,859.589721679688,8.265287399292,104,1961,"1","0","0","1",521
1613,362.205108642578,5.32654333114624,68,1957.5,"2","0","0","1",383
1614,276.358978271484,7.08612823486328,39,1962,"2","0","0","1",2526
1615,296.410247802734,6.4437026977539,46,1970,"1","0","0","1",724
1616,467.230743408203,6.77146196365356,69,1965,"1","0","0","1",2514
1617,420.769226074219,5.00915765762329,84,1973,"1","1","0","1",2515
1618,372.615386962891,7.45230770111084,50,1960,"2","0","0","1",2524
1619,346.974334716797,10.8429479598999,32,1972,"2","0","0","1",2525
1620,295.179473876953,10.9325742721558,27,1957.5,"1","0","0","1",2513
1621,709.846130371094,6.45314884185791,110,1929,"3","0","0","1",912
1622,525.8974609375,12.2301750183105,43,1975,"2","1","0","1",372
1623,274.820526123047,4.29407072067261,64,1918,"2","0","0","1",152
1624,541.94873046875,7.63308191299438,71,1968,"1","0","0","1",1641
1625,363.384613037109,9.31755352020264,39,1918,"2","0","0","1",360
1626,522.256408691406,10.8803434371948,48,1983,"1","0","0","1",1821
1627,619.794860839844,8.2639331817627,75,1957.5,"2","0","0","1",1853
1628,370.512817382812,11.5785284042358,32,1965,"3","0","0","1",1854
1629,547.282043457031,7.9316258430481,69,1955,"1","0","0","1",1712
1630,1060.56420898438,8.83803653717041,120,1918,"2","1","0","1",152
1631,380.153839111328,6.03418970108032,63,1957.5,"1","0","0","1",624
1632,345.076934814453,3.83418822288513,90,1918,"2","0","0","0",350
1633,463.282073974609,7.47229194641113,62,1957.5,"2","0","0","1",372
1634,522.05126953125,10.0394458770752,52,1939,"1","0","0","1",816
1635,349.94873046875,10.6045074462891,33,1972,"2","0","0","1",425
1636,647.589782714844,7.44355916976929,87,1957.5,"2","0","0","1",350
1637,311.076904296875,12.9615383148193,24,1960,"2","0","0","1",321
1638,495.282043457031,9.52465629577637,52,1960,"2","0","0","1",563
1639,323.589752197266,11.5567798614502,28,1991,"1","0","0","1",1617
1640,984.512817382812,12.0062570571899,82,1984,"2","0","0","1",1334
1641,235.948715209961,7.14995908737183,33,1957.5,"1","0","0","1",1641
1642,365.948699951172,5.62997961044312,65,1964,"1","0","0","0",552
1643,349.128204345703,4.98754549026489,70,1957.5,"1","0","0","1",1025
1644,384.461547851562,6.40769243240356,60,1958,"1","0","0","1",712
1645,425.025634765625,7.08375883102417,60,1957.5,"2","0","0","1",563
1646,670.717956542969,10.3187389373779,65,1983,"1","0","0","1",1912
1647,366.666656494141,4.88888931274414,75,1918,"2","0","0","0",531
1648,375.076934814453,11.3659687042236,33,1967,"1","0","0","1",1361
1649,335.333343505859,6.98611307144165,48,1977,"2","0","0","1",561
1650,912.205139160156,8.52528190612793,107,1994.5,"1","0","0","1",1406
1651,343.538482666016,10.1040716171265,34,1957.5,"1","0","0","1",915
1652,289.333343505859,3.9634702205658,73,1962,"1","0","0","1",1712
1653,308.769226074219,9.08144664764404,34,1968,"1","0","0","1",927
1654,532.461547851562,7.60659503936768,70,1957.5,"1","0","0","1",1312
1655,339.025634765625,11.3008508682251,30,1918,"2","0","0","1",541
1656,484.410247802734,7.33954906463623,66,1951,"1","0","0","1",1855
1657,505.897430419922,12.0451745986938,42,1991,"1","0","0","1",623
1658,546.512817382812,6.07236433029175,90,1918,"2","0","0","0",543
1659,605.282104492188,5.93413877487183,102,1970,"1","0","0","1",2033
1660,370,4.35294103622437,85,1929,"2","0","0","1",1243
1661,427.435882568359,6.10622549057007,70,1963,"1","0","0","1",1133
1662,408.307708740234,6.18648195266724,66,1963,"1","0","0","1",421
1663,591.640991210938,9.10216903686523,65,1929,"1","0","0","1",1122
1664,438.410278320312,5.28205156326294,83,1972,"2","0","0","1",913
1665,268.307708740234,3.35384607315063,80,1918,"2","0","0","0",232
1666,316.307678222656,9.58508205413818,33,1972,"1","0","0","1",1321
1667,425.589752197266,7.09316396713257,60,1968,"1","0","0","1",1342
1668,403.641021728516,10.091025352478,40,1995,"1","0","1","1",2314
1669,660.923095703125,7.86813354492188,84,1983,"2","0","0","1",2523
1670,327.435882568359,3.94501066207886,83,1994.5,"1","0","0","1",2514
1671,458.564117431641,4.36727714538574,105,1961,"1","0","0","1",1402
1672,468,7.19999980926514,65,1957.5,"2","0","0","1",372
1673,738.461547851562,10.8597278594971,68,1959,"2","0","0","1",220
1674,262.307678222656,6.10017967224121,43,1994.5,"2","0","0","1",125
1675,331.538452148438,8.50098419189453,39,1957.5,"2","0","0","1",321
1676,422.871795654297,12.0820512771606,35,1994.5,"2","0","0","1",321
1677,333.897430419922,3.14997601509094,106,1924,"1","0","0","0",816
1678,522.615356445312,4.75104904174805,110,1918,"2","0","0","1",941
1679,520.923095703125,9.6467227935791,54,1990,"2","0","0","1",942
1680,280.615386962891,5.50226163864136,51,1972,"1","0","0","1",711
1681,651.128173828125,10.1738767623901,64,1981,"2","0","0","1",711
1682,233.743576049805,5.56532287597656,42,1957,"1","0","0","1",282
1683,762.205139160156,6.3517074584961,120,1918,"2","0","0","1",273
1684,160.358978271484,3.81807136535645,42,1938,"1","0","0","1",1921
1685,270.923065185547,7.32224655151367,37,1967,"1","0","0","1",711
1686,217.692306518555,4.44269990921021,49,1957.5,"2","0","0","1",943
1687,520,7.87878942489624,66,1968,"2","0","0","1",1853
1688,1188,11.4230766296387,104,1983,"3","1","1","1",1855
1689,467.846160888672,6.78037929534912,69,1959,"1","0","0","1",1833
1690,313.94873046875,11.212456703186,28,1965,"1","0","0","1",1957
1691,529.230773925781,9.62237930297852,55,1968,"2","0","0","1",917
1692,248.615371704102,3.88461518287659,64,1957.5,"1","0","0","1",623
1693,369.641021728516,8.03567695617676,46,1918,"2","0","0","1",321
1694,427.538482666016,7.12564134597778,60,1957.5,"2","0","0","0",372
1695,403.641021728516,6.20986175537109,65,1963,"1","0","0","1",1013
1696,311.128204345703,8.88937950134277,35,1972,"1","0","0","1",623
1697,211.589752197266,3.25522661209106,65,1957.5,"1","0","0","0",1832
1698,372.974365234375,8.47668647766113,44,1972,"2","0","0","1",1333
1699,684.666625976562,7.28368711471558,94,1981,"1","0","0","1",1361
1700,350.666656494141,12.9876565933228,27,1983,"1","0","0","1",1831
1701,383.384613037109,7.37277936935425,52,1958,"1","0","0","1",1714
1702,553.743591308594,7.58552837371826,73,1918,"1","0","0","1",563
1703,254.307693481445,6.69230794906616,38,1988,"1","0","0","1",2524
1704,61.538459777832,0.415800422430038,148,1918,"2","0","0","0",152
1705,740.05126953125,7.4005126953125,100,1970,"3","0","0","1",1854
1706,91.0256423950195,2.06876468658447,44,1955,"1","0","0","1",1712
1707,318.461547851562,6.4992151260376,49,1957.5,"2","0","0","0",232
1708,361.128204345703,6.01880502700806,60,1957.5,"2","0","0","1",231
1709,307.794891357422,4.96443319320679,62,1972,"2","0","0","1",220
1710,806.820556640625,8.96467113494873,90,1961,"1","0","0","1",1402
1711,1067.12817382812,8.60587215423584,124,1979,"1","0","0","1",1371
1712,368.051300048828,5.66232824325562,65,1967,"1","0","0","1",2522
1713,496.717926025391,4.03835678100586,123,1929,"1","0","0","1",816
1714,419.692321777344,6.17194366455078,68,1963,"2","0","0","1",2033
1715,244,3.48571443557739,70,1956,"2","0","0","1",2524
1716,664.307678222656,8.30384540557861,80,1968,"1","0","0","1",1641
1717,450.05126953125,5.35775423049927,84,1967,"1","0","0","1",2221
1718,652.1025390625,7.76312303543091,84,1929,"2","0","0","1",350
1719,397.692321777344,10.1972351074219,39,1960,"1","0","0","1",422
1720,229.025650024414,6.18988180160522,37,1954,"1","0","0","1",2442
1721,537.179504394531,7.06815385818481,76,1957.5,"2","0","0","1",411
1722,662.358947753906,8.83145141601562,75,1955,"2","0","0","1",411
1723,443.230773925781,7.77597951889038,57,1981,"1","0","0","1",1012
1724,295.948699951172,5.10256385803223,58,1956,"1","0","0","1",1122
1725,566.923095703125,11.5698566436768,49,1991,"1","0","0","1",2424
1726,617.025634765625,9.95202541351318,62,1957.5,"2","0","0","1",350
1727,469.282043457031,12.6832971572876,37,1957.5,"1","0","0","1",323
1728,228.564102172852,6.53040504455566,35,1956,"1","0","0","1",712
1729,701.640991210938,12.993353843689,54,1991,"1","0","0","1",723
1730,486.871795654297,9.73743629455566,50,1984,"2","0","0","1",321
1731,293.230773925781,9.77435874938965,30,1939,"1","0","0","1",332
1732,528.717956542969,7.44673299789429,71,1929,"1","0","0","1",816
1733,347.384613037109,7.23717975616455,48,1939,"1","0","0","1",822
1734,440.102569580078,7.33504104614258,60,1991,"2","1","0","1",284
1735,476.974334716797,4.81792259216309,99,1918,"1","0","0","1",252
1736,401.179473876953,5.27867698669434,76,1929,"1","0","0","1",251
1737,857.794860839844,9.74766635894775,88,1991,"1","0","1","1",281
1738,671.640991210938,5.69187164306641,118,1918,"1","0","0","1",623
1739,325.282043457031,8.7914047241211,37,1953,"2","0","0","1",360
1740,344.564117431641,9.84468746185303,35,1972,"2","0","0","1",411
1741,183.230758666992,3.39316201210022,54,1960,"1","0","0","0",1013
1742,402.256408691406,6.00382566452026,67,1972,"1","0","0","1",422
1743,288.923095703125,6.87912321090698,42,1963,"2","0","0","1",543
1744,359.333343505859,6.6543231010437,54,1983,"1","0","0","1",1822
1745,231.846160888672,7.72820520401001,30,1929,"1","0","0","1",1811
1746,619.94873046875,5.39085626602173,115,1991,"1","0","1","1",1313
1747,550.820495605469,10.2003793716431,54,1918,"2","0","0","1",942
1748,466.102569580078,8.17723560333252,57,1963,"1","0","0","1",2514
1749,543.692260742188,5.08123636245728,107,1957.5,"2","0","0","1",372
1750,595.641052246094,14.8910255432129,40,1991,"2","0","0","1",930
1751,299.384613037109,8.80543041229248,34,1929,"1","0","0","1",813
1752,287.025634765625,7.35963106155396,39,1958,"1","0","0","1",963
1753,675.641052246094,9.93589782714844,68,1961,"1","0","0","1",1134
1754,423.94873046875,7.18556928634644,59,1954,"1","0","0","1",1132
1755,354.205139160156,5.44930791854858,65,1939,"2","0","0","0",232
1756,187.384613037109,5.35384607315063,35,1957.5,"2","0","0","1",413
1757,367.333312988281,10.2037029266357,36,1972,"2","0","0","1",431
1758,282.717956542969,3.71997261047363,76,1929,"1","0","0","0",2513
1759,423.589752197266,8.47179508209229,50,1939,"1","0","0","1",2222
1760,585.076965332031,5.97017431259155,98,1996,"1","0","0","1",2142
1761,937.794860839844,8.9313793182373,105,1980,"1","0","0","1",2146
1762,420,4.4210524559021,95,1957.5,"1","0","0","1",563
1763,602.974365234375,6.6997127532959,90,1918,"2","0","0","0",532
1764,578.717956542969,8.037748336792,72,1963,"2","0","0","1",210
1765,248.666656494141,8.5747127532959,29,1969,"2","0","0","1",1263
1766,523.538452148438,6.98051309585571,75,1975,"2","0","0","1",2148
1767,383.94873046875,7.11015892028809,54,1969,"1","0","0","1",1912
1768,415.743591308594,11.8783903121948,35,1970,"1","0","0","1",1122
1769,492.1025390625,8.63337993621826,57,1959,"2","0","0","1",360
1770,226.769241333008,3.84354615211487,59,1918,"2","0","0","0",543
1771,177.33332824707,2.01515126228333,88,1918,"2","0","0","0",543
1772,639.8974609375,8.09996891021729,79,1957.5,"1","0","0","1",1641
1773,449.897430419922,4.89018964767456,92,1918,"1","0","0","1",543
1774,415.333343505859,7.69135904312134,54,1972,"1","0","0","1",1132
1775,435.538452148438,5.12398195266724,85,1972,"1","0","0","1",1133
1776,274.512817382812,5.49025678634644,50,1970,"1","1","0","1",1123
1777,768.974365234375,8.94156455993652,86,1994,"1","0","0","1",1711
1778,436.307678222656,9.48494815826416,46,1991,"1","0","0","1",1313
1779,505.179473876953,7.42910766601562,68,1972,"1","0","0","1",1014
1780,425.230773925781,9.44957447052002,45,1996,"1","0","0","1",1013
1781,133.33332824707,3.41880369186401,39,1986,"1","0","1","1",1014
1782,319.538452148438,11.0185689926147,29,1971,"2","0","0","1",2522
1783,506.307678222656,9.04121017456055,56,1996,"1","0","0","1",2142
1784,287.641052246094,8.21831226348877,35,1968,"1","0","0","1",2221
1785,373.846160888672,5.57979488372803,67,1965,"1","0","0","1",1957
1786,521.333312988281,10.2222204208374,51,1961,"1","0","0","1",1132
1787,353.794891357422,7.07589769363403,50,1918,"2","0","0","0",411
1788,541.282043457031,6.93951272964478,78,1957.5,"2","0","0","1",415
1789,205.282043457031,5.70227718353271,36,1939,"1","0","0","1",2524
1790,346.102569580078,6.92205142974854,50,1918,"1","0","0","0",914
1791,319.384613037109,4.76693439483643,67,1939,"1","0","0","1",2525
1792,700.358947753906,8.754487991333,80,1958,"1","0","0","1",1723
1793,384.102569580078,5.26167678833008,73,1957.5,"2","0","0","0",961
1794,518.564086914062,9.7842264175415,53,1988,"1","0","0","1",1841
1795,320,6.27450752258301,51,1962,"1","1","0","1",1123
1796,165.076919555664,3.93040323257446,42,1958,"2","0","0","0",413
1797,303.692321777344,4.16016864776611,73,1929,"1","0","0","1",822
1798,487.692321777344,12.8340101242065,38,1967,"1","0","0","1",816
1799,393.333343505859,5.61904621124268,70,1959,"1","0","0","1",1714
1800,246.769241333008,8.22564125061035,30,1983,"1","0","0","1",1912
1801,245.230773925781,4.37912082672119,56,1918,"1","0","0","1",323
1802,243.794876098633,7.17043590545654,34,1962,"1","0","0","1",421
1803,371.282043457031,4.88529014587402,76,1918,"1","0","0","0",623
1804,549.589721679688,7.42688751220703,74,1985,"1","0","0","1",252
1805,728.820495605469,9.34385108947754,78,1954,"1","0","0","1",331
1806,376.564086914062,3.88210415840149,97,1957.5,"2","0","0","0",333
1807,339.487182617188,6.40542078018188,53,1960,"2","0","0","1",333
1808,630.923095703125,11.2664823532104,56,1918,"1","0","0","1",816
1809,391.179473876953,5.3586254119873,73,1918,"1","0","0","1",822
1810,300.717956542969,3.4565281867981,87,1918,"2","0","0","0",372
1811,381.794860839844,7.63589763641357,50,1958,"2","0","0","1",333
1812,741.282043457031,6.80075359344482,109,1929,"1","0","0","1",282
1813,190.974349975586,2.72820520401001,70,1918,"1","0","0","0",822
1814,545.282104492188,7.78974342346191,70,1957.5,"1","0","0","1",822
1815,351.641021728516,9.50381088256836,37,1957.5,"2","0","0","1",321
1816,208.410247802734,6.72291278839111,31,1957.5,"1","0","0","1",272
1817,918.410278320312,10.6791906356812,86,1991,"2","0","0","1",542
1818,589.794860839844,8.19159507751465,72,1954,"2","0","0","1",1543
1819,384.923065185547,6.10989236831665,63,1961,"1","0","0","1",1926
1820,533.640991210938,7.84766149520874,68,1965,"1","0","0","1",1957
1821,541.743591308594,7.32086133956909,74,1983,"1","0","0","1",1942
1822,272.358947753906,11.8416919708252,23,1961,"1","0","0","1",1831
1823,121.641021728516,2.06171226501465,59,1929,"1","0","0","1",1832
1824,260.410247802734,7.8912205696106,33,1963,"1","0","0","1",1711
1825,303.692321777344,4.8205132484436,63,1938,"1","0","0","1",1713
1826,537.692321777344,6.89349269866943,78,1971,"1","0","0","1",1713
1827,402.1025390625,6.93279981613159,58,1970,"1","0","0","1",822
1828,388.512817382812,4.98093318939209,78,1918,"1","0","0","1",822
1829,758.512817382812,7.73992824554443,98,1959,"2","0","0","1",1545
1830,262.564117431641,8.20512866973877,32,1952,"2","0","0","1",1543
1831,261.282043457031,3.62891745567322,72,1982,"1","0","0","1",1401
1832,366.512817382812,5.23589754104614,70,1972,"2","0","0","1",1613
1833,469.897430419922,9.99781608581543,47,1981,"2","0","0","1",563
1834,392.512847900391,5.37688732147217,73,1968,"2","0","0","1",414
1835,353.076934814453,11.7692308425903,30,1972,"2","0","0","1",414
1836,389.282043457031,4.92762041091919,79,1957.5,"2","0","0","1",414
1837,368.564117431641,6.82526159286499,54,1972,"2","0","0","1",414
1838,1158.25646972656,11.5825643539429,100,1989,"2","1","0","1",415
1839,402.564117431641,6.00842046737671,67,1929,"2","0","0","0",350
1840,655.333374023438,8.85585689544678,74,1957.5,"2","0","0","1",350
1841,600.05126953125,8.21988201141357,73,1977,"1","0","0","1",1911
1842,387.076904296875,14.3361787796021,27,1972,"2","0","0","1",563
1843,384.769226074219,6.87087678909302,56,1964,"1","0","0","1",1404
1844,386,8.04166603088379,48,1957,"1","0","0","1",1363
1845,800.769226074219,12.3195285797119,65,1918,"3","0","1","1",2112
1846,885.692321777344,6.7097897529602,132,1929,"2","0","0","1",1243
1847,445.333343505859,9.27777862548828,48,1950,"2","0","0","1",1343
1848,325.230773925781,6.63736391067505,49,1972,"1","0","0","1",1957
1849,788.769226074219,7.65795373916626,103,1968,"2","0","0","1",1958
1850,319.025634765625,3.28892421722412,97,1918,"1","0","0","1",816
1851,291.948699951172,9.12339496612549,32,1971,"1","0","0","1",1713
1852,566.615417480469,8.85336399078369,64,1984,"2","0","0","1",350
1853,391.846130371094,6.12259483337402,64,1972,"1","0","0","1",2421
1854,211.846160888672,8.14792823791504,26,1962,"1","0","0","1",1013
1855,267.8974609375,4.18589782714844,64,1971,"1","0","0","1",1013
1856,1175.33325195312,13.2059898376465,89,1983,"1","0","0","1",252
1857,594.15380859375,8.48791313171387,70,1959,"1","0","0","1",282
1858,265.282043457031,9.4743595123291,28,1958,"1","0","0","1",811
1859,321.846130371094,8.46963596343994,38,1956,"1","0","0","1",1027
1860,487.538482666016,9.3757381439209,52,1986,"2","0","0","1",964
1861,378.307708740234,13.0450916290283,29,1996,"1","0","0","1",1612
1862,512.717956542969,7.76845169067383,66,1983,"1","0","1","1",1312
1863,583.487182617188,6.14196920394897,95,1955,"2","0","0","1",1262
1864,409.384613037109,6.20279502868652,66,1972,"1","0","0","1",1321
1865,190.71794128418,2.72454214096069,70,1918,"2","0","0","0",531
1866,787.435913085938,7.87435865402222,100,1939,"2","0","0","1",411
1867,338.051300048828,4.33399152755737,78,1918,"1","0","0","0",623
1868,494.871795654297,5.62354373931885,88,1972,"1","0","0","1",1406
1869,380.461547851562,10.8703279495239,35,1984,"1","0","0","1",1615
1870,261.487182617188,7.92385625839233,33,1962,"1","0","0","1",1241
1871,960.205139160156,10.1074209213257,95,1918,"2","0","0","1",413
1872,696.410278320312,9.94871807098389,70,1957.5,"2","0","1","1",162
1873,680.307678222656,7.23731803894043,94,1979,"1","0","0","1",1957
1874,519.282043457031,11.0485534667969,47,1990,"2","0","0","1",964
1875,384.153839111328,4.74264001846313,81,1973,"1","0","0","1",2024
1876,342.820526123047,4.39513492584229,78,1968,"1","0","0","1",1942
1877,571.846130371094,9.8594160079956,58,1980,"1","0","0","1",1914
1878,621.794860839844,8.88278484344482,70,1968,"1","0","0","1",711
1879,525.435913085938,10.1045379638672,52,1968,"1","0","0","1",1912
1880,436.923065185547,7.53315877914429,58,1963,"1","0","0","1",422
1881,392.564117431641,9.1294002532959,43,1981,"1","0","0","1",1013
1882,369.794860839844,9.01938438415527,41,1970,"1","0","0","1",1375
1883,463.641021728516,7.99381017684937,58,1972,"1","0","0","1",1402
1884,480.307678222656,6.40410232543945,75,1960,"2","0","0","1",532
1885,498.974365234375,9.24026679992676,54,1983,"2","0","0","1",1372
1886,273.538482666016,6.51282024383545,42,1956,"1","0","0","1",1363
1887,122.820510864258,2.04700875282288,60,1939,"1","0","0","0",1402
1888,1843.38464355469,12.7130002975464,145,1918,"2","0","0","1",232
1889,440.461547851562,5.1216459274292,86,1954,"1","0","0","1",1363
1890,670.769226074219,6.70769214630127,100,1918,"2","0","0","1",231
1891,670.205139160156,12.411205291748,54,1993,"1","0","0","1",2114
1892,754.615356445312,9.92914867401123,76,1991,"2","1","0","1",1653
1893,313.282073974609,10.4427337646484,30,1983,"2","0","0","1",961
1894,280.05126953125,7.18079996109009,39,1918,"2","0","0","0",531
1895,360.717956542969,5.00997161865234,72,1957.5,"2","0","0","1",413
1896,367.589752197266,4.96742868423462,74,1957.5,"2","0","0","1",411
1897,527.282043457031,6.1311845779419,86,1966,"1","0","0","1",2221
1898,498.512817382812,8.17233848571777,61,1983,"1","0","0","1",2221
1899,372.871795654297,6.21452808380127,60,1972,"1","0","0","1",713
1900,534.564086914062,7.74730777740479,69,1972,"1","0","0","1",711
1901,455.333343505859,4.55333375930786,100,1957.5,"2","0","0","1",531
1902,248.256408691406,4.0041356086731,62,1918,"1","0","0","0",624
1903,360.461547851562,5.63221025466919,64,1957.5,"1","0","0","1",623
1904,446.871795654297,5.80352830886841,77,1918,"1","0","0","1",623
1905,474.256408691406,6.24021530151367,76,1968,"1","0","0","1",1641
1906,452.358947753906,5.65448713302612,80,1969,"1","0","0","1",1642
1907,229.641021728516,8.505220413208,27,1960,"2","0","0","1",951
1908,463.384613037109,4.21258735656738,110,1918,"2","1","0","1",941
1909,303.538482666016,4.15806102752686,73,1964,"1","0","0","1",1123
1910,267.435882568359,3.99158072471619,67,1957.5,"2","0","0","0",321
1911,55.2307662963867,1.25524461269379,44,1936,"2","0","0","0",712
1912,562.307678222656,5.62307691574097,100,1918,"1","0","0","1",273
1913,416.871795654297,6.13046646118164,68,1954,"1","0","0","1",963
1914,312.461517333984,5.03970241546631,62,1972,"2","0","0","1",964
1915,638.307678222656,7.88034343719482,81,1970,"1","0","0","1",1833
1916,330,6.11111259460449,54,1960,"1","0","0","1",1811
1917,275.641021728516,9.18803596496582,30,1970,"1","0","0","1",1013
1918,953.846130371094,10.4818258285522,91,1985,"2","0","0","1",926
1919,312.153839111328,3.95131421089172,79,1918,"1","0","0","0",542
1920,453.538482666016,8.09890270233154,56,1970,"1","0","0","1",1851
1921,353.94873046875,9.56618022918701,37,1972,"1","0","0","1",1124
1922,541.179504394531,7.73113822937012,70,1989,"2","0","0","1",1957
1923,143.743576049805,3.59358978271484,40,1983,"2","0","0","1",916
1924,452.05126953125,6.95463562011719,65,1918,"1","0","0","1",623
1925,533.128173828125,8.88547134399414,60,1939,"2","0","0","1",413
1926,487.589752197266,7.17043590545654,68,1957.5,"2","0","0","1",350
1927,421.333312988281,5.47186136245728,77,1957.5,"2","0","0","1",350
1928,641.128173828125,7.9151644706726,81,1957.5,"2","0","0","1",350
1929,785.435913085938,8.18162536621094,96,1918,"2","0","0","1",350
1930,1021.38458251953,8.5115385055542,120,1924,"2","0","0","1",512
1931,261.128204345703,6.21733856201172,42,1973,"1","0","0","1",2024
1932,360.461547851562,8.38282585144043,43,1964,"1","0","0","1",1714
1933,217.435897827148,3.8146653175354,57,1918,"1","0","0","1",552
1934,419.641021728516,4.11412763595581,102,1918,"1","0","0","1",1832
1935,238,4.10344839096069,58,1969,"1","0","0","1",1617
1936,260.461547851562,5.20923089981079,50,1957.5,"2","0","0","1",1852
1937,296.820495605469,6.0575590133667,49,1969,"1","0","0","1",1712
1938,417.025634765625,5.14846658706665,81,1970,"1","0","0","1",1723
1939,334.512817382812,11.9468870162964,28,1972,"2","0","0","1",1723
1940,1169.58972167969,11.2460565567017,104,1990,"2","1","0","1",1842
1941,597.128234863281,8.9123592376709,67,1918,"2","0","0","1",210
1942,462.564117431641,7.11636924743652,65,1918,"2","0","0","0",543
1943,740.769226074219,10.5824155807495,70,1985,"3","0","0","1",1955
1944,589.794860839844,8.07938003540039,73,1934,"2","0","0","1",1853
1945,448.051300048828,5.46404075622559,82,1953,"1","0","0","1",1721
1946,673.692260742188,8.02014827728271,84,1957.5,"2","0","0","1",360
1947,269.794860839844,5.99544095993042,45,1933,"1","0","0","1",1641
1948,301.230773925781,5.02051258087158,60,1929,"2","0","0","1",425
1949,527.333374023438,7.8706464767456,67,1957.5,"2","0","0","1",411
1950,604.461486816406,8.16839981079102,74,1960,"1","0","0","1",1822
1951,251.846160888672,5.59657955169678,45,1984,"1","0","1","1",1713
1952,849.794860839844,10.116605758667,84,1965,"1","1","0","1",2221
1953,811.538452148438,8.11538410186768,100,1954,"2","0","0","1",426
1954,776.359008789062,7.76358985900879,100,1918,"2","0","0","1",1263
1955,498.820526123047,5.09000539779663,98,1929,"2","0","0","1",1243
1956,565.076965332031,10.0906620025635,56,1992,"1","0","1","1",622
1957,211.025634765625,4.22051239013672,50,1954,"2","0","0","1",1242
1958,528.256408691406,8.52026653289795,62,1957.5,"1","0","0","1",1912
1959,720.307678222656,11.2548055648804,64,1918,"3","0","0","1",911
1960,367.025634765625,6.92501020431519,53,1972,"1","0","0","1",1913
1961,655.743591308594,8.19679546356201,80,1918,"2","0","0","1",914
1962,468.153869628906,6.78484106063843,69,1961,"1","0","0","1",1013
1963,501.897430419922,5.83601522445679,86,1957.5,"1","0","0","1",2514
1964,368.307708740234,10.5230770111084,35,1971,"2","0","0","1",916
1965,297.743591308594,4.88104200363159,61,1939,"1","0","0","1",916
1966,578.410278320312,7.23012828826904,80,1976,"2","0","0","1",1408
1967,361.897430419922,9.04743576049805,40,1929,"1","0","0","1",816
1968,568.615417480469,9.17121505737305,62,1929,"1","0","1","1",816
1969,334.102569580078,5.1400408744812,65,1918,"2","0","0","0",321
1970,237.076919555664,4.93910217285156,48,1957.5,"1","0","0","1",1912
1971,357.384613037109,4.76512861251831,75,1957.5,"2","0","0","1",372
1972,478.153869628906,7.96923065185547,60,1957.5,"1","0","0","1",962
1973,396.205108642578,4.30657768249512,92,1957.5,"2","0","0","1",210
1974,594,9.58064651489258,62,1957.5,"2","0","0","0",411
1975,368.051300048828,4.38156270980835,84,1974,"1","0","0","1",1402
1976,324.923065185547,5.24069213867188,62,1939,"2","0","0","1",350
1977,204.051284790039,1.41702258586884,144,1918,"1","0","0","0",1711
1978,471.743591308594,10.483190536499,45,1984,"2","0","0","1",162
1979,290.564086914062,5.48234367370605,53,1963,"2","0","0","1",561
1980,309.589752197266,5.15983104705811,60,1918,"1","0","0","0",623
1981,292.461517333984,4.49940824508667,65,1957.5,"2","0","0","1",426
1982,460.307678222656,6.05668210983276,76,1929,"2","0","0","1",360
1983,454.256408691406,6.98855924606323,65,1929,"2","0","0","1",372
1984,168.871795654297,3.75270676612854,45,1918,"2","0","0","0",531
1985,286.102569580078,6.35783624649048,45,1960,"2","0","0","1",1613
1986,814.871765136719,8.14871788024902,100,1960,"2","0","0","1",113
